EmployeeID,Department,JobRole,Age,MonthlyIncome,YearsAtCompany,OverTime,Attrition,AttritionProbability,RiskLevel,ModelVersion,EngagementScore,PerformanceRating,SkillGapCount,SkillGapScore,SkillGaps,TopMissingSkill,Recommendation,CourseTitle,Provider,DurationHours,Priority,EngagementBand
1077,Sales,Sales Representative,20,2323,2,Yes,Yes,0.9126,HIGH,v1,80.0,3,7,25.76,"Microsoft Excel, Speaking, IBM SPSS Statistics, Microsoft Word, HubSpot",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,High
1079,Research & Development,Laboratory Technician,21,1416,1,No,Yes,0.9262,HIGH,v1,26.7,3,15,52.24,"Microsoft Excel, Microsoft Office, Reading Comprehension, Active Listening, SAP",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Low
1080,Research & Development,Research Scientist,46,4615,16,Yes,No,0.1926,LOW,v1,38.3,4,8,30.62,"Microsoft Excel, Active Learning, Critical Thinking, Reading Comprehension, IBM SPSS Statistics",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Low
1081,Research & Development,Research Scientist,51,2461,10,Yes,Yes,0.2464,LOW,v1,58.4,3,8,30.24,"Microsoft Excel, Science, Active Learning, MATLAB, IBM SPSS Statistics",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1082,Research & Development,Healthcare Representative,28,8722,10,No,Yes,0.5409,MEDIUM,v1,20.0,3,12,44.87,"Microsoft Excel, Salesforce, Microsoft Outlook, Active Listening, Reading Comprehension",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Low
1083,Research & Development,Laboratory Technician,26,3955,5,No,No,0.7068,HIGH,v1,18.3,3,10,33.37,"Microsoft Excel, Reading Comprehension, SAP, Microsoft Outlook, Speaking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Low
1084,Research & Development,Manufacturing Director,30,9957,6,No,No,0.1223,LOW,v1,41.7,3,11,42.13,"Microsoft PowerPoint, Microsoft Excel, Microsoft Outlook, Reading Comprehension, Learning Strategies",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1085,Research & Development,Research Scientist,41,3376,10,No,No,0.0387,LOW,v1,68.3,3,12,47.98,"Microsoft Excel, R, Microsoft Office, Science, Speaking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1088,Research & Development,Healthcare Representative,38,8823,19,No,No,0.0057,LOW,v1,46.7,3,12,44.75,"Microsoft Excel, Salesforce, Microsoft Outlook, Active Listening, Reading Comprehension",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1092,Research & Development,Healthcare Representative,40,10322,11,No,No,0.4446,MEDIUM,v1,66.7,4,11,39.51,"Microsoft Excel, Salesforce, Reading Comprehension, Google Workspace, Linux",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Moderate
1094,Research & Development,Laboratory Technician,27,4621,3,No,No,0.0995,LOW,v1,40.0,3,10,34.62,"Microsoft Excel, Reading Comprehension, Microsoft PowerPoint, Microsoft Word, Google Docs",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1096,Research & Development,Manufacturing Director,55,10976,3,No,No,0.0211,LOW,v1,60.0,3,12,48.01,"SAP, Microsoft PowerPoint, Microsoft Excel, Microsoft Outlook, Monitoring",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,6.75,Moderate
1097,Research & Development,Research Scientist,28,3660,8,No,No,0.0474,LOW,v1,75.0,3,11,42.99,"Microsoft Office, Writing, Science, Active Learning, Critical Thinking",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,High
1098,Human Resources,Human Resources,44,10482,20,No,Yes,0.4524,MEDIUM,v1,35.0,3,10,38.75,"Microsoft Excel, Workday, Microsoft Office, Microsoft Outlook, Speaking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Low
1099,Research & Development,Healthcare Representative,33,7119,3,No,No,0.057,LOW,v1,75.0,3,10,36.62,"Salesforce, Microsoft Outlook, Active Listening, Amazon Web Services (AWS), Google Workspace",Salesforce,Learn Salesforce,Managing the Customer Pipeline,Trailhead,16,6.75,High
1100,Sales,Sales Executive,35,9582,8,Yes,Yes,0.731,HIGH,v1,46.7,4,10,39.12,"Microsoft Excel, Microsoft Office, Salesforce, Microsoft Outlook, Speaking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Moderate
1101,Research & Development,Research Scientist,33,4508,13,No,Yes,0.5724,MEDIUM,v1,41.7,4,5,20.12,"R, Science, Reading Comprehension, Critical Thinking, SAS",R,Learn R,Statistical Programming in R,Coursera,24,7.762,Moderate
1102,Research & Development,Laboratory Technician,28,2207,4,No,No,0.4245,MEDIUM,v1,51.7,3,12,39.99,"Microsoft Excel, Active Listening, Microsoft PowerPoint, MEDITECH, Microsoft Outlook",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Moderate
1103,Research & Development,Healthcare Representative,34,7756,6,No,No,0.1888,LOW,v1,58.3,3,16,60.38,"Microsoft Excel, Salesforce, Microsoft Outlook, Microsoft Office, Speaking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1105,Sales,Sales Executive,37,6694,1,Yes,No,0.2605,LOW,v1,75.0,3,11,41.12,"Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Microsoft Outlook, Active Listening",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,High
1106,Research & Development,Laboratory Technician,25,3691,7,Yes,Yes,0.4405,MEDIUM,v1,85.0,3,14,48.24,"Microsoft Excel, Microsoft Office, Reading Comprehension, Active Listening, Microsoft PowerPoint",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,High
1107,Research & Development,Laboratory Technician,26,2377,1,No,Yes,0.8547,HIGH,v1,48.4,4,12,40.49,"Microsoft Office, Active Listening, SAP, Microsoft Word, Google Docs",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,9.45,Moderate
1108,Research & Development,Research Scientist,33,2313,2,Yes,Yes,0.9659,HIGH,v1,31.6,4,11,41.98,"R, Science, Speaking, Active Learning, Critical Thinking",R,Learn R,Statistical Programming in R,Coursera,24,9.45,Low
1109,Research & Development,Manager,42,17665,22,No,No,0.013,LOW,v1,56.7,3,8,29.62,"Microsoft Excel, Reading Comprehension, Active Learning, Atlassian JIRA, Atlassian Confluence",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1111,Research & Development,Laboratory Technician,28,2596,1,No,Yes,0.8922,HIGH,v1,28.3,3,10,35.87,"Microsoft Excel, Microsoft Office, Reading Comprehension, Active Listening, Microsoft PowerPoint",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Low
1113,Sales,Sales Executive,50,4728,0,Yes,Yes,0.5973,HIGH,v1,76.7,3,7,26.25,"Salesforce, Microsoft Outlook, Speaking, Adobe InDesign, Reading Comprehension",Salesforce,Learn Salesforce,Managing the Customer Pipeline,Trailhead,16,9.45,High
1114,Sales,Sales Executive,33,4302,3,No,No,0.1365,LOW,v1,63.3,3,10,36.62,"Microsoft PowerPoint, Salesforce, Microsoft Outlook, Speaking, Adobe Creative Cloud",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1115,Research & Development,Research Scientist,34,2979,0,No,No,0.023,LOW,v1,71.7,3,9,34.49,"Microsoft Office, Writing, Speaking, Reading Comprehension, Mathematics",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,High
1116,Research & Development,Manager,48,16885,5,No,No,0.0152,LOW,v1,66.7,4,10,36.0,"Microsoft Excel, Critical Thinking, Active Learning, Apple macOS, Atlassian JIRA",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1117,Sales,Sales Executive,45,5593,15,No,No,0.0215,LOW,v1,55.0,3,7,24.62,"Active Listening, Adobe Creative Cloud, Adobe InDesign, Critical Thinking, Adobe Acrobat",Active Listening,Learn Active Listening,Running Effective Remote Meetings,LinkedIn Learning,6,6.0,Moderate
1118,Research & Development,Healthcare Representative,52,10445,8,No,No,0.2284,LOW,v1,53.3,3,9,34.63,"Microsoft Excel, Salesforce, Microsoft Outlook, Speaking, Google Workspace",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1119,Sales,Sales Executive,38,8740,8,Yes,No,0.3107,LOW,v1,55.0,3,13,47.75,"Microsoft Excel, Microsoft Office, Speaking, Active Listening, Adobe Creative Cloud",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1120,Research & Development,Research Scientist,29,2514,7,No,No,0.0646,LOW,v1,70.0,4,14,53.86,"R, Microsoft Office, Science, Active Learning, Critical Thinking",R,Learn R,Statistical Programming in R,Coursera,24,6.75,High
1121,Research & Development,Manufacturing Director,28,7655,9,No,No,0.0074,LOW,v1,55.0,3,8,30.63,"SAP, Microsoft Excel, Monitoring, Learning Strategies, Adobe After Effects",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,6.75,Moderate
1124,Sales,Manager,46,17465,12,No,No,0.1668,LOW,v1,56.7,3,10,37.38,"Microsoft PowerPoint, Microsoft Office, Monitoring, Critical Thinking, Atlassian JIRA",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1125,Sales,Sales Executive,38,7351,1,No,No,0.7241,HIGH,v1,63.3,3,13,49.0,"Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Microsoft Outlook, Active Listening",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,9.45,Moderate
1126,Research & Development,Manufacturing Director,43,10820,8,No,No,0.5303,MEDIUM,v1,46.7,3,10,39.13,"Microsoft PowerPoint, Microsoft Excel, Monitoring, Critical Thinking, Reading Comprehension",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,7.762,Moderate
1127,Research & Development,Healthcare Representative,39,12169,18,No,Yes,0.4071,MEDIUM,v1,66.7,3,6,21.0,"Salesforce, Google Workspace, Microsoft Azure, Linux, Monitoring",Salesforce,Learn Salesforce,Managing the Customer Pipeline,Trailhead,16,7.762,Moderate
1128,Research & Development,Research Director,40,19626,20,No,No,0.0916,LOW,v1,56.7,3,10,38.26,"Microsoft PowerPoint, Microsoft Excel, Active Listening, Speaking, Writing",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1131,Research & Development,Research Scientist,21,2070,2,Yes,No,0.6129,HIGH,v1,60.0,3,10,38.12,"R, Active Learning, Critical Thinking, Reading Comprehension, Active Listening",R,Learn R,Statistical Programming in R,Coursera,24,9.45,Moderate
1132,Research & Development,Laboratory Technician,39,6782,5,No,No,0.4955,MEDIUM,v1,51.7,3,12,40.37,"Microsoft Excel, SAP, Microsoft PowerPoint, Microsoft Word, Google Docs",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Moderate
1133,Research & Development,Manufacturing Director,36,7779,11,No,No,0.0825,LOW,v1,56.7,4,11,42.13,"SAP, Microsoft Excel, Monitoring, Speaking, Active Listening",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,6.75,Moderate
1135,Sales,Sales Representative,31,2791,2,No,No,0.4601,MEDIUM,v1,78.3,3,12,43.26,"Microsoft Excel, Salesforce, Active Listening, Microsoft Project, IBM SPSS Statistics",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,High
1136,Research & Development,Research Scientist,28,3201,5,No,No,0.2188,LOW,v1,18.3,3,13,50.11,"Microsoft Excel, Writing, Science, Speaking, Critical Thinking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Low
1137,Sales,Sales Executive,35,4968,5,No,No,0.177,LOW,v1,86.7,3,12,45.37,"Microsoft PowerPoint, Microsoft Office, Salesforce, Microsoft Outlook, Speaking",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,High
1138,Sales,Sales Executive,49,13120,9,No,No,0.4923,MEDIUM,v1,51.6,3,8,30.37,"Microsoft Excel, Microsoft Office, Salesforce, Adobe Creative Cloud, Adobe Acrobat",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Moderate
1140,Research & Development,Manufacturing Director,34,4033,3,No,No,0.2343,LOW,v1,71.7,3,16,63.13,"SAP, Microsoft PowerPoint, Microsoft Excel, Microsoft Outlook, Microsoft Office",SAP,Learn SAP,Enterprise Resource Planning Essentials,SAP,24,6.75,High
1143,Research & Development,Research Scientist,29,3291,7,No,No,0.0414,LOW,v1,61.7,3,12,47.36,"Microsoft Excel, R, Microsoft Office, Science, Active Learning",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1148,Research & Development,Laboratory Technician,42,4272,1,No,No,0.9142,HIGH,v1,46.7,3,15,50.62,"Microsoft Office, Reading Comprehension, Active Listening, SAP, Microsoft PowerPoint",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,9.45,Moderate
1150,Research & Development,Manufacturing Director,29,5056,10,Yes,No,0.5096,MEDIUM,v1,56.6,3,11,42.38,"Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Critical Thinking, Active Listening",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,7.762,Moderate
1152,Human Resources,Human Resources,38,2844,7,No,No,0.2156,LOW,v1,83.4,3,9,35.5,"Microsoft Excel, Workday, Microsoft Office, Microsoft Outlook, Oracle HRIS",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,High
1154,Research & Development,Research Scientist,28,2703,3,Yes,No,0.5333,MEDIUM,v1,61.7,3,11,40.74,"Speaking, Critical Thinking, Reading Comprehension, Active Listening, Mathematics",Speaking,Learn Speaking,Listening and Influence at Work,LinkedIn Learning,6,7.107,Moderate
1156,Research & Development,Laboratory Technician,18,1904,0,No,Yes,0.713,HIGH,v1,70.0,3,12,41.99,"Microsoft Excel, Microsoft Office, Reading Comprehension, Active Listening, Microsoft PowerPoint",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,High
1157,Sales,Sales Executive,33,8224,5,Yes,Yes,0.8831,HIGH,v1,26.7,3,9,34.37,"Microsoft Excel, Salesforce, Microsoft Outlook, Speaking, Adobe Creative Cloud",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Low
1158,Research & Development,Laboratory Technician,41,4766,1,Yes,No,0.8621,HIGH,v1,63.3,3,10,33.99,"Microsoft Excel, Reading Comprehension, Active Listening, MEDITECH, Google Docs",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Moderate
1160,Research & Development,Laboratory Technician,31,2610,2,No,Yes,0.5399,MEDIUM,v1,61.7,3,13,46.0,"Microsoft Excel, Microsoft Office, Reading Comprehension, SAP, Microsoft PowerPoint",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,7.762,Moderate
1161,Research & Development,Healthcare Representative,37,5731,6,No,No,0.1746,LOW,v1,68.3,3,11,40.64,"Microsoft Office, Microsoft Outlook, Speaking, Reading Comprehension, Google Workspace",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,6.75,Moderate
1162,Research & Development,Research Scientist,27,2539,4,No,No,0.2199,LOW,v1,65.0,3,9,34.75,"Microsoft Excel, Writing, Critical Thinking, Reading Comprehension, Active Listening",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1163,Sales,Sales Executive,34,5714,6,No,No,0.2923,LOW,v1,48.3,4,13,47.49,"Microsoft PowerPoint, Microsoft Office, Microsoft Outlook, Active Listening, Speaking",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1164,Human Resources,Human Resources,35,4323,5,No,No,0.4412,MEDIUM,v1,53.4,3,9,34.5,"Workday, Microsoft Outlook, Speaking, Oracle HRIS, Writing",Workday,Learn Microsoft Outlook,Productivity Suite Fundamentals,Microsoft Learn,10,7.762,Moderate
1165,Sales,Sales Executive,29,7336,11,No,Yes,0.6134,HIGH,v1,28.3,3,8,28.5,"Salesforce, Speaking, Active Listening, Adobe Creative Cloud, Critical Thinking",Salesforce,Learn Salesforce,Managing the Customer Pipeline,Trailhead,16,9.45,Low
1166,Research & Development,Research Director,40,13499,18,No,No,0.2383,LOW,v1,55.0,3,6,23.88,"Microsoft PowerPoint, Microsoft Excel, Active Listening, Writing, IBM SPSS Statistics",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1167,Sales,Sales Executive,42,13758,21,Yes,Yes,0.8762,HIGH,v1,38.3,3,11,40.87,"Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Speaking, Active Listening",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,9.45,Low
1171,Sales,Sales Executive,42,5155,6,No,No,0.5462,MEDIUM,v1,48.3,3,11,42.12,"Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Microsoft Outlook, Speaking",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,7.762,Moderate
1172,Research & Development,Laboratory Technician,35,2258,8,No,No,0.3136,LOW,v1,61.7,3,10,33.25,"Microsoft Excel, SAP, MEDITECH, Google Docs, Critical Thinking",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1173,Research & Development,Laboratory Technician,24,3597,4,No,No,0.7925,HIGH,v1,66.7,4,11,36.87,"Microsoft Office, Microsoft Word, MEDITECH, Google Docs, Microsoft Outlook",Microsoft Office,Learn Microsoft Office,Productivity Suite Fundamentals,Microsoft Learn,10,9.45,Moderate
1175,Research & Development,Laboratory Technician,28,2515,1,Yes,Yes,0.7684,HIGH,v1,75.0,3,14,45.74,"Active Listening, SAP, Microsoft PowerPoint, Microsoft Word, MEDITECH",Active Listening,Learn Active Listening,Running Effective Remote Meetings,LinkedIn Learning,6,7.602,High
1177,Research & Development,Laboratory Technician,26,4420,8,No,No,0.0702,LOW,v1,68.3,4,9,30.99,"Microsoft Excel, Active Listening, SAP, Microsoft Word, Google Docs",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,6.75,Moderate
1179,Sales,Sales Executive,30,6578,10,No,No,0.2983,LOW,v1,51.7,3,9,34.62,"Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Salesforce, Adobe InDesign",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1180,Research & Development,Research Scientist,40,4422,1,Yes,No,0.7456,HIGH,v1,61.7,3,8,30.24,"Microsoft Excel, Speaking, Critical Thinking, Mathematics, MATLAB",Microsoft Excel,Learn Microsoft Excel,Advanced Spreadsheet Modelling,Microsoft Learn,12,9.45,Moderate
1182,Research & Development,Manufacturing Director,35,10274,7,No,No,0.0967,LOW,v1,50.0,3,8,32.0,"Microsoft PowerPoint, Microsoft Excel, Microsoft Office, Speaking, Reading Comprehension",Microsoft PowerPoint,Learn Microsoft PowerPoint,Presenting Data to Decision Makers,LinkedIn Learning,10,6.75,Moderate
1184,Research & Development,Healthcare Representative,34,5343,13,No,No,0.0573,LOW,v1,45.0,4,10,36.5,"Salesforce, Microsoft Outlook, Active Listening, Google Workspace, Apache Hadoop",Salesforce,Learn Salesforce,Managing the Customer Pipeline,Trailhead,16,6.75,Moderate
