EmployeeID,SkillName,SkillType,AcquiredVia,ProficiencyLevel
1100,Microsoft PowerPoint,Software Skill,Role,3
1100,Reading Comprehension,Essential Skill,Role,3
1100,Writing,Essential Skill,Role,3
1101,Active Learning,Essential Skill,Role,4
1101,Active Listening,Essential Skill,Role,5
1101,Adobe Photoshop,Software Skill,Role,4
1101,ESRI ArcGIS,Software Skill,Role,4
1101,IBM SPSS Statistics,Software Skill,Role,3
1101,MATLAB,Software Skill,Role,5
1101,Mathematics,Essential Skill,Role,4
1101,Microsoft Excel,Software Skill,Role,4
1101,Microsoft Office,Software Skill,Role,5
1101,Microsoft Project,Software Skill,Role,2
1101,Python,Software Skill,Role,3
1101,Speaking,Essential Skill,Role,3
1101,Writing,Essential Skill,Role,3
1102,Active Learning,Essential Skill,Role,3
1102,Google Docs,Software Skill,Role,3
1102,Microsoft Office,Software Skill,Role,3
1102,Microsoft SharePoint,Software Skill,Transferable,3
1102,Microsoft Word,Software Skill,Role,4
1102,Reading Comprehension,Essential Skill,Role,3
1102,SAP,Software Skill,Role,3
1103,Linux,Software Skill,Role,3
1103,Microsoft Azure,Software Skill,Role,3
1105,Adobe InDesign,Software Skill,Role,4
1105,Adobe Photoshop,Software Skill,Role,5
1105,Critical Thinking,Essential Skill,Role,3
1105,Monitoring,Essential Skill,Role,4
1105,Reading Comprehension,Essential Skill,Role,4
1105,SAP,Software Skill,Transferable,3
1105,Salesforce,Software Skill,Role,4
1105,Speaking,Essential Skill,Role,3
1106,Google Workspace,Software Skill,Transferable,3
1106,MEDITECH,Software Skill,Role,3
1106,Microsoft Outlook,Software Skill,Role,2
1106,Monitoring,Essential Skill,Role,2
1106,SAP,Software Skill,Role,2
1107,Email,Software Skill,Role,2
1107,MEDITECH,Software Skill,Role,3
1107,Microsoft Excel,Software Skill,Role,3
1107,Microsoft PowerPoint,Software Skill,Role,3
1107,Microsoft Visio,Software Skill,Transferable,3
1107,Monitoring,Essential Skill,Role,4
1107,Reading Comprehension,Essential Skill,Role,2
1108,Active Listening,Essential Skill,Role,3
1108,Adobe Photoshop,Software Skill,Role,3
1108,Microsoft Excel,Software Skill,Role,2
1108,Microsoft Office,Software Skill,Role,3
1108,Reading Comprehension,Essential Skill,Role,3
1108,SAS,Software Skill,Role,3
1108,Writing,Essential Skill,Role,2
1109,Active Listening,Essential Skill,Role,4
1109,Adobe Photoshop,Software Skill,Role,4
1109,Apple macOS,Software Skill,Role,3
1109,Critical Thinking,Essential Skill,Role,3
1109,Learning Strategies,Essential Skill,Role,4
1109,Microsoft Office,Software Skill,Role,4
1109,Microsoft PowerPoint,Software Skill,Role,4
1109,Monitoring,Essential Skill,Role,4
1109,Speaking,Essential Skill,Role,3
1109,Writing,Essential Skill,Role,4
1111,Active Learning,Essential Skill,Role,2
1111,Critical Thinking,Essential Skill,Role,2
1111,Microsoft Outlook,Software Skill,Role,4
1111,Microsoft Word,Software Skill,Role,3
1111,Monitoring,Essential Skill,Role,3
1111,SAP,Software Skill,Role,2
1111,Science,Essential Skill,Role,3
1111,Speaking,Essential Skill,Role,3
1113,Active Listening,Essential Skill,Role,4
1113,Adobe Acrobat,Software Skill,Role,3
1113,Adobe Creative Cloud,Software Skill,Role,3
1113,Adobe Illustrator,Software Skill,Role,4
1113,Adobe Photoshop,Software Skill,Role,3
1113,Critical Thinking,Essential Skill,Role,4
1113,Mathematics,Essential Skill,Role,2
1113,Microsoft Excel,Software Skill,Role,3
1113,Microsoft Office,Software Skill,Role,3
1113,Microsoft PowerPoint,Software Skill,Role,4
1113,Monitoring,Essential Skill,Role,4
1114,Active Learning,Essential Skill,Role,3
1114,Active Listening,Essential Skill,Role,2
1114,Adobe Illustrator,Software Skill,Role,2
1114,Adobe Photoshop,Software Skill,Role,3
1114,Critical Thinking,Essential Skill,Role,3
1114,Microsoft Excel,Software Skill,Role,4
1114,Microsoft Office,Software Skill,Role,2
1114,Microsoft Visio,Software Skill,Transferable,3
1114,Python,Software Skill,Transferable,3
1114,Reading Comprehension,Essential Skill,Role,3
1115,Active Learning,Essential Skill,Role,4
1115,Active Listening,Essential Skill,Role,4
1115,Adobe Photoshop,Software Skill,Role,2
1115,Critical Thinking,Essential Skill,Role,1
1115,ESRI ArcGIS,Software Skill,Role,3
1115,Google Analytics,Software Skill,Transferable,3
1115,MATLAB,Software Skill,Role,3
1115,Microsoft Excel,Software Skill,Role,4
1115,Microsoft Visio,Software Skill,Transferable,4
1115,R,Software Skill,Role,4
1115,Science,Essential Skill,Role,3
1116,Active Listening,Essential Skill,Role,4
1116,Adobe Acrobat,Software Skill,Role,3
1116,Atlassian Confluence,Software Skill,Role,4
1116,Microsoft Office,Software Skill,Role,4
1116,Microsoft PowerPoint,Software Skill,Role,3
1116,Microsoft SharePoint,Software Skill,Transferable,4
1116,Monitoring,Essential Skill,Role,4
1116,Reading Comprehension,Essential Skill,Role,4
1116,Salesforce,Software Skill,Transferable,4
1116,Speaking,Essential Skill,Role,5
1117,Active Learning,Essential Skill,Role,4
1117,Adobe Photoshop,Software Skill,Role,4
1117,Autodesk AutoCAD,Software Skill,Transferable,3
1117,MEDITECH,Software Skill,Transferable,4
1117,Mathematics,Essential Skill,Role,4
1117,Microsoft Excel,Software Skill,Role,4
1117,Microsoft Office,Software Skill,Role,4
1117,Microsoft Outlook,Software Skill,Role,4
1117,Microsoft PowerPoint,Software Skill,Role,3
1117,Reading Comprehension,Essential Skill,Role,3
1117,Salesforce,Software Skill,Role,4
1117,Speaking,Essential Skill,Role,3
1117,Writing,Essential Skill,Role,4
1118,Active Learning,Essential Skill,Role,4
1118,Active Listening,Essential Skill,Role,3
1118,Amazon Web Services (AWS),Software Skill,Role,4
1118,Apache Hadoop,Software Skill,Role,5
1118,Critical Thinking,Essential Skill,Role,4
1118,Microsoft Office,Software Skill,Role,4
1118,Microsoft Project,Software Skill,Transferable,4
1118,Monitoring,Essential Skill,Role,4
1118,Reading Comprehension,Essential Skill,Role,3
1118,Writing,Essential Skill,Role,4
1119,Active Learning,Essential Skill,Role,3
1119,Mathematics,Essential Skill,Role,4
1119,Microsoft Outlook,Software Skill,Role,2
1119,Microsoft PowerPoint,Software Skill,Role,3
1119,Microsoft SharePoint,Software Skill,Transferable,4
1119,Salesforce,Software Skill,Role,5
1120,Adobe Acrobat,Software Skill,Transferable,3
1120,Adobe Illustrator,Software Skill,Transferable,3
1120,IBM SPSS Statistics,Software Skill,Role,3
1120,Microsoft Excel,Software Skill,Role,3
1120,Speaking,Essential Skill,Role,3
1120,Writing,Essential Skill,Role,4
1121,Active Learning,Essential Skill,Role,4
1121,Active Listening,Essential Skill,Role,3
1121,Adobe Photoshop,Software Skill,Role,3
1121,Autodesk AutoCAD,Software Skill,Role,4
1121,Critical Thinking,Essential Skill,Role,4
1121,Microsoft Office,Software Skill,Role,4
1121,Microsoft Outlook,Software Skill,Role,4
1121,Microsoft PowerPoint,Software Skill,Role,3
1121,Reading Comprehension,Essential Skill,Role,3
1121,Speaking,Essential Skill,Role,4
1124,Active Learning,Essential Skill,Role,4
1124,Active Listening,Essential Skill,Role,4
1124,Adobe Photoshop,Software Skill,Role,3
1124,Apple macOS,Software Skill,Role,3
1124,Applicant Tracking System (ATS),Software Skill,Transferable,4
1124,Google Analytics,Software Skill,Role,4
1124,Microsoft Excel,Software Skill,Role,4
1124,Reading Comprehension,Essential Skill,Role,4
1124,Science,Essential Skill,Transferable,3
1124,Speaking,Essential Skill,Role,3
1125,Active Learning,Essential Skill,Role,2
1125,Adobe InDesign,Software Skill,Role,4
1125,Amazon Web Services (AWS),Software Skill,Transferable,3
1125,Cisco Webex,Software Skill,Transferable,3
1125,Monitoring,Essential Skill,Role,4
1125,Reading Comprehension,Essential Skill,Role,4
1125,Salesforce,Software Skill,Role,3
1126,Adobe InDesign,Software Skill,Role,3
1126,Adobe Photoshop,Software Skill,Role,2
1126,Autodesk AutoCAD,Software Skill,Role,4
1126,MATLAB,Software Skill,Transferable,3
1126,Microsoft Office,Software Skill,Role,4
1126,Microsoft Outlook,Software Skill,Role,3
1126,Microsoft Project,Software Skill,Transferable,4
1126,SAP,Software Skill,Role,4
1126,Speaking,Essential Skill,Role,4
1126,Writing,Essential Skill,Role,3
1127,Active Learning,Essential Skill,Role,4
1127,Active Listening,Essential Skill,Role,4
1127,Amazon Web Services (AWS),Software Skill,Role,3
1127,Apache Hadoop,Software Skill,Role,4
1127,Critical Thinking,Essential Skill,Role,3
1127,Microsoft Access,Software Skill,Role,4
1127,Microsoft Excel,Software Skill,Role,4
1127,Microsoft Office,Software Skill,Role,5
1127,Microsoft Outlook,Software Skill,Role,4
1127,Microsoft Word,Software Skill,Transferable,4
1127,Reading Comprehension,Essential Skill,Role,4
1127,Speaking,Essential Skill,Role,3
1127,Writing,Essential Skill,Role,5
1128,Active Learning,Essential Skill,Role,5
1128,Critical Thinking,Essential Skill,Role,5
1128,ESRI ArcGIS,Software Skill,Role,4
1128,Microsoft Office,Software Skill,Role,4
1128,Microsoft SharePoint,Software Skill,Role,5
1128,Monitoring,Essential Skill,Role,5
1128,Reading Comprehension,Essential Skill,Role,5
1128,Science,Essential Skill,Role,5
1131,Adobe Photoshop,Software Skill,Role,2
1131,MATLAB,Software Skill,Role,3
1131,Mathematics,Essential Skill,Role,2
1131,Microsoft Excel,Software Skill,Role,2
1131,Microsoft Office,Software Skill,Role,2
1131,Science,Essential Skill,Role,3
1131,Speaking,Essential Skill,Role,2
1131,Writing,Essential Skill,Role,2
1132,Active Listening,Essential Skill,Role,2
1132,Email,Software Skill,Role,3
1132,Learning Strategies,Essential Skill,Transferable,3
1132,MEDITECH,Software Skill,Role,3
1132,Microsoft Office,Software Skill,Role,3
1132,Reading Comprehension,Essential Skill,Role,3
1132,Science,Essential Skill,Role,3
1132,Workday,Software Skill,Transferable,3
1133,Adobe After Effects,Software Skill,Role,4
1133,Adobe Photoshop,Software Skill,Role,3
1133,Critical Thinking,Essential Skill,Role,3
1133,MATLAB,Software Skill,Transferable,5
1133,Microsoft Office,Software Skill,Role,3
1133,Microsoft Outlook,Software Skill,Role,4
1133,Microsoft PowerPoint,Software Skill,Role,3
1133,Microsoft Project,Software Skill,Transferable,3
1133,Reading Comprehension,Essential Skill,Role,3
1135,Adobe Creative Cloud,Software Skill,Transferable,2
1135,Microsoft Office,Software Skill,Role,2
1135,Microsoft Word,Software Skill,Role,3
1135,Monitoring,Essential Skill,Role,4
1135,Reading Comprehension,Essential Skill,Role,4
1135,Speaking,Essential Skill,Role,3
1135,Writing,Essential Skill,Role,2
1136,Active Learning,Essential Skill,Role,2
1136,Adobe Photoshop,Software Skill,Role,1
1136,ESRI ArcGIS,Software Skill,Role,2
1136,Email,Software Skill,Transferable,2
1136,Microsoft Office,Software Skill,Role,2
1136,R,Software Skill,Role,2
1137,Active Listening,Essential Skill,Role,3
1137,Adobe Acrobat,Software Skill,Role,2
1137,Adobe Creative Cloud,Software Skill,Role,3
1137,Adobe InDesign,Software Skill,Role,4
1137,Mathematics,Essential Skill,Role,3
1137,Microsoft Excel,Software Skill,Role,4
1138,Active Learning,Essential Skill,Role,3
1138,Active Listening,Essential Skill,Role,4
1138,Adobe InDesign,Software Skill,Role,4
1138,Adobe Photoshop,Software Skill,Role,4
1138,Critical Thinking,Essential Skill,Role,5
1138,Mathematics,Essential Skill,Role,4
1138,Microsoft Outlook,Software Skill,Role,3
1138,Microsoft PowerPoint,Software Skill,Role,4
1138,Reading Comprehension,Essential Skill,Role,5
1138,Speaking,Essential Skill,Role,5
1140,Autodesk AutoCAD,Software Skill,Role,2
1140,Reading Comprehension,Essential Skill,Role,3
1143,Active Listening,Essential Skill,Role,2
1143,Adobe Photoshop,Software Skill,Role,3
1143,ESRI ArcGIS,Software Skill,Role,2
1143,MATLAB,Software Skill,Role,2
1143,Microsoft Access,Software Skill,Transferable,3
1143,Speaking,Essential Skill,Role,2
1143,Workday,Software Skill,Transferable,3
1143,Writing,Essential Skill,Role,3
1148,Microsoft Excel,Software Skill,Role,2
1148,Microsoft Outlook,Software Skill,Role,3
1148,Speaking,Essential Skill,Role,2
1150,Adobe Creative Cloud,Software Skill,Transferable,4
1150,Adobe Photoshop,Software Skill,Role,2
1150,Learning Strategies,Essential Skill,Role,2
1150,Microsoft Azure,Software Skill,Transferable,3
1150,Microsoft Outlook,Software Skill,Role,4
1150,Monitoring,Essential Skill,Role,3
1150,Reading Comprehension,Essential Skill,Role,3
1150,SAP,Software Skill,Role,3
1150,Speaking,Essential Skill,Role,2
1152,Active Learning,Essential Skill,Role,3
1152,Active Listening,Essential Skill,Role,3
1152,Applicant Tracking System (ATS),Software Skill,Role,3
1152,Critical Thinking,Essential Skill,Role,3
1152,Learning Strategies,Essential Skill,Role,2
1152,Microsoft PowerPoint,Software Skill,Role,3
1152,Reading Comprehension,Essential Skill,Role,3
1152,Speaking,Essential Skill,Role,2
1152,Writing,Essential Skill,Role,4
1154,Active Learning,Essential Skill,Role,2
1154,Adobe Illustrator,Software Skill,Transferable,3
1154,ESRI ArcGIS,Software Skill,Role,3
1154,Google Docs,Software Skill,Transferable,3
1154,Microsoft Excel,Software Skill,Role,3
1154,Microsoft Office,Software Skill,Role,2
1154,R,Software Skill,Role,3
1154,Science,Essential Skill,Role,2
1154,Writing,Essential Skill,Role,2
1156,Active Learning,Essential Skill,Role,2
1156,Critical Thinking,Essential Skill,Role,3
1156,Microsoft Outlook,Software Skill,Role,2
1156,Microsoft Word,Software Skill,Role,2
1156,SAP,Software Skill,Role,2
1156,Science,Essential Skill,Role,2
1157,Active Listening,Essential Skill,Role,3
1157,Adobe InDesign,Software Skill,Role,3
1157,Adobe Photoshop,Software Skill,Role,4
1157,Autodesk AutoCAD,Software Skill,Transferable,4
1157,Critical Thinking,Essential Skill,Role,4
1157,Linux,Software Skill,Transferable,3
1157,Mathematics,Essential Skill,Role,3
1157,Microsoft Office,Software Skill,Role,4
1157,Microsoft PowerPoint,Software Skill,Role,3
1157,Monitoring,Essential Skill,Role,4
1157,Reading Comprehension,Essential Skill,Role,2
1158,Adobe Illustrator,Software Skill,Transferable,3
1158,Atlassian JIRA,Software Skill,Transferable,2
1158,Critical Thinking,Essential Skill,Role,3
1158,Microsoft Office,Software Skill,Role,4
1158,Microsoft Outlook,Software Skill,Role,3
1158,Microsoft PowerPoint,Software Skill,Role,5
1158,Microsoft Word,Software Skill,Role,3
1158,Monitoring,Essential Skill,Role,4
1158,SAP,Software Skill,Role,3
1158,Science,Essential Skill,Role,4
1160,Active Listening,Essential Skill,Role,3
1160,Apple macOS,Software Skill,Transferable,4
1160,Electronic Medical Record (EMR),Software Skill,Role,3
1160,Email,Software Skill,Role,3
1160,Monitoring,Essential Skill,Role,3
1160,Speaking,Essential Skill,Role,3
1161,Active Learning,Essential Skill,Role,3
1161,Active Listening,Essential Skill,Role,3
1161,Amazon Web Services (AWS),Software Skill,Role,2
1161,Microsoft Access,Software Skill,Role,3
1161,Microsoft Excel,Software Skill,Role,4
1161,Monitoring,Essential Skill,Role,3
1161,Salesforce,Software Skill,Role,3
1161,Workday,Software Skill,Transferable,3
1162,Active Learning,Essential Skill,Role,3
1162,ESRI ArcGIS,Software Skill,Role,2
1162,IBM SPSS Statistics,Software Skill,Role,2
1162,MATLAB,Software Skill,Role,3
1162,Mathematics,Essential Skill,Role,3
1162,Microsoft Office,Software Skill,Role,3
1162,R,Software Skill,Role,2
1162,Science,Essential Skill,Role,4
1162,Speaking,Essential Skill,Role,1
1163,Adobe InDesign,Software Skill,Role,3
1163,ESRI ArcGIS,Software Skill,Transferable,3
1163,Microsoft Excel,Software Skill,Role,2
1163,Reading Comprehension,Essential Skill,Role,3
1163,Salesforce,Software Skill,Role,2
1163,Writing,Essential Skill,Role,3
1164,Active Learning,Essential Skill,Role,2
1164,Active Listening,Essential Skill,Role,3
1164,Applicant Tracking System (ATS),Software Skill,Role,4
1164,Atlassian JIRA,Software Skill,Transferable,2
1164,Critical Thinking,Essential Skill,Role,3
1164,Learning Strategies,Essential Skill,Role,4
1164,Microsoft Excel,Software Skill,Role,3
1164,Microsoft Office,Software Skill,Role,4
1164,Microsoft PowerPoint,Software Skill,Role,3
1164,Reading Comprehension,Essential Skill,Role,3
1165,Active Learning,Essential Skill,Role,3
1165,Adobe Illustrator,Software Skill,Role,2
1165,Adobe InDesign,Software Skill,Role,3
1165,Adobe Photoshop,Software Skill,Role,3
1165,Microsoft Excel,Software Skill,Role,3
1165,Microsoft Office,Software Skill,Role,4
1165,Microsoft Outlook,Software Skill,Role,3
1165,Microsoft PowerPoint,Software Skill,Role,2
1165,Monitoring,Essential Skill,Role,2
1165,Reading Comprehension,Essential Skill,Role,3
1166,Active Learning,Essential Skill,Role,4
1166,Adobe Acrobat,Software Skill,Role,4
1166,Critical Thinking,Essential Skill,Role,4
1166,ESRI ArcGIS,Software Skill,Role,4
1166,Microsoft Access,Software Skill,Role,4
1166,Microsoft Office,Software Skill,Role,4
1166,Microsoft Project,Software Skill,Role,3
1166,Microsoft SharePoint,Software Skill,Role,4
1166,Monitoring,Essential Skill,Role,5
1166,Reading Comprehension,Essential Skill,Role,4
1166,Science,Essential Skill,Role,3
1166,Speaking,Essential Skill,Role,4
1167,Adobe Creative Cloud,Software Skill,Role,5
1167,Adobe Illustrator,Software Skill,Role,4
1167,MATLAB,Software Skill,Transferable,4
1167,Microsoft Outlook,Software Skill,Role,4
1167,Monitoring,Essential Skill,Role,3
1167,Reading Comprehension,Essential Skill,Role,4
1167,Salesforce,Software Skill,Role,4
1167,Writing,Essential Skill,Role,3
1171,Active Listening,Essential Skill,Role,3
1171,Adobe Acrobat,Software Skill,Role,3
1171,Adobe Creative Cloud,Software Skill,Role,4
1171,Adobe InDesign,Software Skill,Role,3
1171,Linux,Software Skill,Transferable,3
1171,Mathematics,Essential Skill,Role,4
1171,Salesforce,Software Skill,Role,3
1171,Writing,Essential Skill,Role,3
1172,Active Listening,Essential Skill,Role,3
1172,Microsoft Azure,Software Skill,Transferable,3
1172,Microsoft Office,Software Skill,Role,4
1172,Microsoft Outlook,Software Skill,Role,3
1172,Microsoft PowerPoint,Software Skill,Role,3
1172,Microsoft Word,Software Skill,Role,2
1172,Monitoring,Essential Skill,Role,4
1172,Reading Comprehension,Essential Skill,Role,3
1172,Speaking,Essential Skill,Role,3
1173,Active Listening,Essential Skill,Role,3
1173,Email,Software Skill,Role,2
